datetime,target
2024-03-04 22:00:00,41.228
2024-03-04 23:00:00,44.979
2024-03-05 00:00:00,48.573
2024-03-05 01:00:00,57.264
2024-03-05 02:00:00,42.251
2024-03-05 03:00:00,30.583
2024-03-05 04:00:00,33.364
2024-03-05 05:00:00,36.456
2024-03-05 06:00:00,37.759
2024-03-05 07:00:00,21.837
2024-03-05 08:00:00,15.717
2024-03-05 09:00:00,12.908
2024-03-05 10:00:00,11.839
2024-03-05 11:00:00,9.068
2024-03-05 12:00:00,8.844
2024-03-05 13:00:00,5.888
2024-03-05 14:00:00,12.105
2024-03-05 15:00:00,17.823
2024-03-05 16:00:00,15.041
2024-03-05 17:00:00,12.662
2024-03-05 18:00:00,13.075
2024-03-05 19:00:00,14.269
2024-03-05 20:00:00,19.792
2024-03-05 21:00:00,25.448
2024-03-05 22:00:00,27.19
2024-03-05 23:00:00,25.655
2024-03-06 00:00:00,29.137
2024-03-06 01:00:00,20.35
2024-03-06 02:00:00,18.352
2024-03-06 03:00:00,18.706
2024-03-06 04:00:00,18.956
2024-03-06 05:00:00,22.441
2024-03-06 06:00:00,28.859
2024-03-06 07:00:00,36.898
2024-03-06 08:00:00,36.811
2024-03-06 09:00:00,36.837
2024-03-06 10:00:00,45.852
2024-03-06 11:00:00,57.023
2024-03-06 12:00:00,61.004
2024-03-06 13:00:00,57.63
2024-03-06 14:00:00,62.369
2024-03-06 15:00:00,64.698
2024-03-06 16:00:00,67.87
2024-03-06 17:00:00,70.348
2024-03-06 18:00:00,73.579
2024-03-06 19:00:00,75.243
2024-03-06 20:00:00,71.228
2024-03-06 21:00:00,66.807
2024-03-06 22:00:00,69.2
2024-03-06 23:00:00,67.528
2024-03-07 00:00:00,60.502
2024-03-07 01:00:00,59.945
2024-03-07 02:00:00,57.532
2024-03-07 03:00:00,59.668
2024-03-07 04:00:00,59.173
2024-03-07 05:00:00,62.199
2024-03-07 06:00:00,60.688
2024-03-07 07:00:00,47.501
2024-03-07 08:00:00,55.112
2024-03-07 09:00:00,56.307
2024-03-07 10:00:00,52.741
2024-03-07 11:00:00,50.109
2024-03-07 12:00:00,56.172
2024-03-07 13:00:00,57.688
2024-03-07 14:00:00,52.78
2024-03-07 15:00:00,43.309
2024-03-07 16:00:00,37.851
2024-03-07 17:00:00,32.213
2024-03-07 18:00:00,35.33
2024-03-07 19:00:00,42.27
2024-03-07 20:00:00,44.601
2024-03-07 21:00:00,51.382
2024-03-07 22:00:00,46.375
2024-03-07 23:00:00,43.37
2024-03-08 00:00:00,30.506
2024-03-08 01:00:00,25.952
2024-03-08 02:00:00,22.797
2024-03-08 03:00:00,22.0
2024-03-08 04:00:00,26.799
2024-03-08 05:00:00,17.202
2024-03-08 06:00:00,7.707
2024-03-08 07:00:00,3.538
2024-03-08 08:00:00,2.808
2024-03-08 09:00:00,5.376
2024-03-08 10:00:00,2.787
2024-03-08 11:00:00,1.42
2024-03-08 12:00:00,1.724
2024-03-08 13:00:00,0.81
2024-03-08 15:00:00,0.197
2024-03-08 16:00:00,0.13
2024-03-08 21:00:00,0.582
2024-03-08 22:00:00,1.034
2024-03-08 23:00:00,3.751
2024-03-09 00:00:00,4.794
2024-03-09 01:00:00,5.794
2024-03-09 02:00:00,4.832
2024-03-09 03:00:00,5.43
2024-03-09 04:00:00,3.528
2024-03-09 05:00:00,4.248
2024-03-09 06:00:00,6.333
2024-03-09 07:00:00,2.187
2024-03-09 08:00:00,1.488
2024-03-09 09:00:00,2.917
2024-03-09 10:00:00,4.915
2024-03-09 11:00:00,10.815
2024-03-09 12:00:00,11.563
2024-03-09 13:00:00,7.292
2024-03-09 14:00:00,5.617
2024-03-09 15:00:00,7.633
2024-03-09 16:00:00,11.067
2024-03-09 17:00:00,14.198
2024-03-09 18:00:00,30.2
2024-03-09 19:00:00,33.669
2024-03-09 20:00:00,32.005
2024-03-09 21:00:00,31.727
2024-03-09 22:00:00,22.493
2024-03-09 23:00:00,16.078
2024-03-10 00:00:00,9.542
2024-03-10 01:00:00,6.25
2024-03-10 02:00:00,1.276
2024-03-10 03:00:00,1.08
2024-03-10 04:00:00,0.278
2024-03-10 07:00:00,1.297
2024-03-10 08:00:00,5.369
2024-03-10 09:00:00,4.667
2024-03-10 10:00:00,5.797
2024-03-10 11:00:00,12.28
2024-03-10 12:00:00,18.417
2024-03-10 13:00:00,38.094
2024-03-10 14:00:00,70.681
2024-03-10 15:00:00,70.803
2024-03-10 16:00:00,72.218
2024-03-10 17:00:00,73.241
2024-03-10 18:00:00,73.45
2024-03-10 19:00:00,70.18
2024-03-10 20:00:00,51.9
2024-03-10 21:00:00,46.282
2024-03-10 22:00:00,62.563
2024-03-10 23:00:00,58.217
2024-03-11 00:00:00,55.804
2024-03-11 01:00:00,34.188
2024-03-11 02:00:00,18.192
2024-03-11 03:00:00,14.633
2024-03-11 04:00:00,10.952
2024-03-11 05:00:00,29.993
2024-03-11 06:00:00,29.812
2024-03-11 07:00:00,16.155
2024-03-11 08:00:00,22.757
2024-03-11 09:00:00,20.935
2024-03-11 10:00:00,28.004
2024-03-11 11:00:00,22.889
2024-03-11 12:00:00,17.403
2024-03-11 13:00:00,34.796
2024-03-11 14:00:00,50.004
2024-03-11 15:00:00,50.336
2024-03-11 16:00:00,31.553
2024-03-11 17:00:00,21.28
2024-03-11 18:00:00,14.073
2024-03-11 19:00:00,21.194
2024-03-11 20:00:00,40.33
2024-03-11 21:00:00,48.031
2024-03-11 22:00:00,52.123
2024-03-11 23:00:00,57.22
2024-03-12 00:00:00,67.276
2024-03-12 01:00:00,68.58
2024-03-12 02:00:00,65.56
2024-03-12 03:00:00,68.299
2024-03-12 04:00:00,67.914
2024-03-12 05:00:00,53.178
2024-03-12 06:00:00,44.221
2024-03-12 07:00:00,48.396
2024-03-12 08:00:00,25.784
2024-03-12 09:00:00,16.014
2024-03-12 10:00:00,19.433
2024-03-12 11:00:00,15.294
2024-03-12 12:00:00,23.724
2024-03-12 13:00:00,45.175
2024-03-12 14:00:00,57.133
2024-03-12 15:00:00,40.717
2024-03-12 16:00:00,31.223
2024-03-12 17:00:00,31.83
2024-03-12 18:00:00,47.218
2024-03-12 19:00:00,47.122
2024-03-12 20:00:00,63.291
2024-03-12 21:00:00,65.012
2024-03-12 22:00:00,63.093
2024-03-12 23:00:00,64.902
2024-03-13 00:00:00,64.127
2024-03-13 01:00:00,69.91
2024-03-13 02:00:00,73.981
2024-03-13 03:00:00,73.604
2024-03-13 04:00:00,67.276
2024-03-13 05:00:00,63.935
2024-03-13 06:00:00,67.207
2024-03-13 07:00:00,69.509
2024-03-13 08:00:00,73.116
2024-03-13 09:00:00,68.82
2024-03-13 10:00:00,70.397
2024-03-13 11:00:00,72.844
2024-03-13 12:00:00,74.502
2024-03-13 13:00:00,73.698
2024-03-13 14:00:00,73.705
2024-03-13 15:00:00,73.709
2024-03-13 16:00:00,73.737
2024-03-13 17:00:00,77.303
2024-03-13 18:00:00,77.294
2024-03-13 19:00:00,77.296
2024-03-13 20:00:00,77.286
2024-03-13 21:00:00,77.292
2024-03-13 22:00:00,77.287
2024-03-13 23:00:00,77.278
2024-03-14 00:00:00,77.116
2024-03-14 01:00:00,77.263
2024-03-14 02:00:00,77.255
2024-03-14 03:00:00,77.254
2024-03-14 04:00:00,76.452
2024-03-14 05:00:00,69.463
2024-03-14 06:00:00,76.25
2024-03-14 07:00:00,74.89
2024-03-14 08:00:00,73.783
2024-03-14 09:00:00,72.659
2024-03-14 10:00:00,69.838
2024-03-14 11:00:00,60.621
2024-03-14 12:00:00,57.19
2024-03-14 13:00:00,63.497
2024-03-14 14:00:00,60.02
2024-03-14 15:00:00,60.22
2024-03-14 16:00:00,61.551
2024-03-14 17:00:00,67.78
2024-03-14 18:00:00,69.121
2024-03-14 19:00:00,70.353
2024-03-14 20:00:00,57.988
2024-03-14 21:00:00,48.828
2024-03-14 22:00:00,47.859
2024-03-14 23:00:00,46.961
2024-03-15 00:00:00,46.95
2024-03-15 01:00:00,44.711
2024-03-15 02:00:00,27.553
2024-03-15 03:00:00,26.02
2024-03-15 04:00:00,28.669
2024-03-15 05:00:00,29.01
2024-03-15 06:00:00,32.908
2024-03-15 07:00:00,30.777
2024-03-15 08:00:00,32.828
2024-03-15 09:00:00,39.746
2024-03-15 10:00:00,43.669
2024-03-15 11:00:00,45.844
2024-03-15 12:00:00,43.301
2024-03-15 13:00:00,44.335
2024-03-15 14:00:00,44.499
2024-03-15 15:00:00,36.589
2024-03-15 16:00:00,23.999
2024-03-15 17:00:00,13.857
2024-03-15 18:00:00,10.616
2024-03-15 19:00:00,8.95
2024-03-15 20:00:00,9.458
2024-03-15 21:00:00,9.319
2024-03-15 22:00:00,14.135
2024-03-15 23:00:00,8.535
2024-03-16 00:00:00,7.163
2024-03-16 01:00:00,7.864
2024-03-16 02:00:00,15.846
2024-03-16 03:00:00,17.906
2024-03-16 04:00:00,18.944
2024-03-16 05:00:00,18.186
2024-03-16 06:00:00,17.642
2024-03-16 07:00:00,16.43
2024-03-16 08:00:00,11.206
2024-03-16 09:00:00,11.31
2024-03-16 10:00:00,11.682
2024-03-16 11:00:00,6.106
2024-03-16 12:00:00,5.484
2024-03-16 13:00:00,7.687
2024-03-16 14:00:00,5.684
2024-03-16 15:00:00,5.565
2024-03-16 16:00:00,3.607
2024-03-16 17:00:00,3.124
2024-03-16 18:00:00,2.086
2024-03-16 19:00:00,3.669
2024-03-16 20:00:00,3.167
2024-03-16 21:00:00,3.72
2024-03-16 22:00:00,2.753
2024-03-16 23:00:00,0.047
2024-03-17 00:00:00,0.116
2024-03-17 01:00:00,0.002
2024-03-17 06:00:00,0.387
2024-03-17 07:00:00,4.625
2024-03-17 08:00:00,3.265
2024-03-17 09:00:00,1.748
2024-03-17 10:00:00,1.342
2024-03-17 11:00:00,1.237
2024-03-17 12:00:00,0.111
2024-03-17 13:00:00,0.021
2024-03-17 14:00:00,0.285
2024-03-17 15:00:00,1.868
2024-03-17 16:00:00,5.967
2024-03-17 17:00:00,11.089
2024-03-17 18:00:00,15.225
2024-03-17 19:00:00,17.281
2024-03-17 20:00:00,22.906
2024-03-17 21:00:00,22.501
2024-03-17 22:00:00,17.429
2024-03-17 23:00:00,16.263
2024-03-18 00:00:00,15.669
2024-03-18 01:00:00,14.502
2024-03-18 02:00:00,10.453
2024-03-18 03:00:00,12.834
2024-03-18 04:00:00,11.271
2024-03-18 05:00:00,9.672
2024-03-18 06:00:00,3.321
2024-03-18 07:00:00,5.529
2024-03-18 08:00:00,11.197
2024-03-18 09:00:00,4.529
2024-03-18 10:00:00,3.29
2024-03-18 11:00:00,4.517
2024-03-18 12:00:00,9.587
2024-03-18 13:00:00,8.571
2024-03-18 14:00:00,5.685
2024-03-18 15:00:00,3.573
2024-03-18 16:00:00,0.761
2024-03-18 17:00:00,0.322
2024-03-18 23:00:00,0.1
2024-03-19 00:00:00,6.57
2024-03-19 01:00:00,10.887
2024-03-19 02:00:00,22.257
2024-03-19 03:00:00,28.237
2024-03-19 04:00:00,31.0
2024-03-19 05:00:00,24.667
2024-03-19 06:00:00,35.914
2024-03-19 07:00:00,40.996
2024-03-19 08:00:00,30.733
2024-03-19 09:00:00,13.932
2024-03-19 10:00:00,11.561
2024-03-19 11:00:00,19.798
2024-03-19 12:00:00,46.603
2024-03-19 13:00:00,56.776
2024-03-19 14:00:00,60.978
2024-03-19 15:00:00,68.658
2024-03-19 16:00:00,72.7
2024-03-19 17:00:00,71.783
2024-03-19 18:00:00,69.328
2024-03-19 19:00:00,68.588
2024-03-19 20:00:00,74.367
2024-03-19 21:00:00,73.622
2024-03-19 22:00:00,73.167
2024-03-19 23:00:00,74.341
2024-03-20 00:00:00,73.226
2024-03-20 01:00:00,69.165
2024-03-20 02:00:00,51.133
2024-03-20 03:00:00,54.302
2024-03-20 04:00:00,56.26
2024-03-20 05:00:00,52.371
2024-03-20 06:00:00,64.316
2024-03-20 07:00:00,58.853
2024-03-20 08:00:00,62.679
2024-03-20 09:00:00,56.884
2024-03-20 10:00:00,48.561
2024-03-20 11:00:00,50.279
2024-03-20 12:00:00,49.452
2024-03-20 13:00:00,50.486
2024-03-20 14:00:00,50.619
2024-03-20 15:00:00,53.756
2024-03-20 16:00:00,44.521
2024-03-20 17:00:00,31.688
2024-03-20 18:00:00,27.181
2024-03-20 19:00:00,53.377
2024-03-20 20:00:00,57.778
2024-03-20 21:00:00,62.072
2024-03-20 22:00:00,62.077
2024-03-20 23:00:00,67.43
2024-03-21 00:00:00,58.199
2024-03-21 01:00:00,56.707
2024-03-21 02:00:00,57.072
2024-03-21 03:00:00,54.131
2024-03-21 04:00:00,58.952
2024-03-21 05:00:00,62.051
2024-03-21 06:00:00,64.892
2024-03-21 07:00:00,50.688
2024-03-21 08:00:00,52.668
2024-03-21 09:00:00,48.922
2024-03-21 10:00:00,35.655
2024-03-21 11:00:00,29.635
2024-03-21 12:00:00,31.611
2024-03-21 13:00:00,50.142
2024-03-21 14:00:00,67.469
2024-03-21 15:00:00,73.737
2024-03-21 16:00:00,72.633
2024-03-21 17:00:00,62.539
2024-03-21 18:00:00,51.165
2024-03-21 19:00:00,55.0
2024-03-21 20:00:00,53.932
2024-03-21 21:00:00,57.84
2024-03-21 22:00:00,64.191
2024-03-21 23:00:00,56.288
2024-03-22 00:00:00,58.995
2024-03-22 01:00:00,62.481
2024-03-22 02:00:00,52.574
2024-03-22 03:00:00,60.521
2024-03-22 04:00:00,55.179
2024-03-22 05:00:00,52.558
2024-03-22 06:00:00,51.924
2024-03-22 07:00:00,51.78
2024-03-22 08:00:00,46.372
2024-03-22 09:00:00,50.108
2024-03-22 10:00:00,55.533
2024-03-22 11:00:00,58.783
2024-03-22 12:00:00,58.607
2024-03-22 13:00:00,56.601
2024-03-22 14:00:00,64.87
2024-03-22 15:00:00,62.77
2024-03-22 16:00:00,64.842
2024-03-22 17:00:00,62.666
2024-03-22 18:00:00,58.921
2024-03-22 19:00:00,52.345
2024-03-22 20:00:00,40.685
2024-03-22 21:00:00,35.795
2024-03-22 22:00:00,33.926
2024-03-22 23:00:00,23.031
2024-03-23 00:00:00,25.718
2024-03-23 01:00:00,21.122
2024-03-23 02:00:00,10.955
2024-03-23 03:00:00,6.501
2024-03-23 04:00:00,6.019
2024-03-23 05:00:00,6.831
2024-03-23 06:00:00,5.413
2024-03-23 07:00:00,5.235
2024-03-23 08:00:00,3.329
2024-03-23 09:00:00,1.488
2024-03-23 10:00:00,0.321
2024-03-23 11:00:00,0.099
2024-03-23 12:00:00,0.295
2024-03-23 13:00:00,3.651
2024-03-23 14:00:00,5.414
2024-03-23 15:00:00,2.711
2024-03-23 16:00:00,2.745
2024-03-23 17:00:00,1.691
2024-03-23 18:00:00,0.937
2024-03-23 19:00:00,0.023
2024-03-24 02:00:00,0.072
2024-03-24 03:00:00,0.299
2024-03-24 04:00:00,0.4
2024-03-24 05:00:00,4.393
2024-03-24 06:00:00,4.886
2024-03-24 07:00:00,0.813
2024-03-24 08:00:00,3.529
2024-03-24 09:00:00,2.738
2024-03-24 10:00:00,5.506
2024-03-24 11:00:00,11.401
2024-03-24 12:00:00,28.324
2024-03-24 13:00:00,43.214
2024-03-24 14:00:00,28.736
2024-03-24 15:00:00,27.154
2024-03-24 16:00:00,19.84
2024-03-24 17:00:00,7.05
2024-03-24 18:00:00,5.204
2024-03-24 19:00:00,11.002
2024-03-24 20:00:00,12.864
2024-03-24 21:00:00,8.157
2024-03-24 22:00:00,6.031
2024-03-24 23:00:00,7.41
2024-03-25 00:00:00,9.515
2024-03-25 01:00:00,14.384
2024-03-25 02:00:00,11.346
2024-03-25 03:00:00,4.716
2024-03-25 04:00:00,1.558
2024-03-25 07:00:00,2.125
2024-03-25 08:00:00,12.523
2024-03-25 09:00:00,21.284
2024-03-25 10:00:00,33.257
2024-03-25 11:00:00,39.401
2024-03-25 12:00:00,32.636
2024-03-25 13:00:00,15.586
2024-03-25 14:00:00,12.708
2024-03-25 15:00:00,9.884
2024-03-25 16:00:00,5.311
2024-03-25 17:00:00,5.038
2024-03-25 18:00:00,0.948
2024-03-25 19:00:00,3.338
2024-03-25 20:00:00,48.558
2024-03-25 21:00:00,74.037
2024-03-25 22:00:00,74.248
2024-03-25 23:00:00,63.789
2024-03-26 00:00:00,52.543
2024-03-26 01:00:00,58.625
2024-03-26 02:00:00,54.61
2024-03-26 03:00:00,55.486
2024-03-26 04:00:00,40.231
2024-03-26 05:00:00,55.121
2024-03-26 06:00:00,60.856
2024-03-26 07:00:00,41.865
2024-03-26 08:00:00,26.609
2024-03-26 09:00:00,23.61
2024-03-26 10:00:00,24.888
2024-03-26 11:00:00,27.39
2024-03-26 12:00:00,39.63
2024-03-26 13:00:00,26.417
2024-03-26 14:00:00,9.18
2024-03-26 15:00:00,0.037
2024-03-26 16:00:00,0.257
2024-03-26 17:00:00,1.989
2024-03-26 18:00:00,3.673
2024-03-26 19:00:00,5.081
2024-03-26 20:00:00,4.874
2024-03-26 21:00:00,4.482
2024-03-27 00:00:00,0.348
2024-03-27 01:00:00,10.441
2024-03-27 02:00:00,11.234
2024-03-27 03:00:00,13.043
2024-03-27 04:00:00,16.438
2024-03-27 05:00:00,24.277
2024-03-27 06:00:00,16.318
2024-03-27 07:00:00,9.921
2024-03-27 08:00:00,4.693
2024-03-27 09:00:00,10.825
2024-03-27 10:00:00,14.975
2024-03-27 11:00:00,18.207
2024-03-27 12:00:00,29.821
2024-03-27 13:00:00,35.611
2024-03-27 14:00:00,41.471
2024-03-27 15:00:00,62.439
2024-03-27 16:00:00,55.612
2024-03-27 17:00:00,46.352
2024-03-27 18:00:00,53.621
2024-03-27 19:00:00,60.595
2024-03-27 20:00:00,64.429
2024-03-27 21:00:00,65.764
2024-03-27 22:00:00,66.298
2024-03-27 23:00:00,62.082
2024-03-28 00:00:00,64.339
2024-03-28 01:00:00,51.113
2024-03-28 02:00:00,32.551
2024-03-28 03:00:00,29.62
2024-03-28 04:00:00,13.675
2024-03-28 05:00:00,3.263
2024-03-28 06:00:00,1.025
2024-03-28 11:00:00,2.895
2024-03-28 12:00:00,7.598
2024-03-28 13:00:00,5.546
2024-03-28 14:00:00,6.742
2024-03-28 15:00:00,6.64
2024-03-28 16:00:00,5.815
2024-03-28 17:00:00,7.572
2024-03-28 18:00:00,7.297
2024-03-28 19:00:00,4.333
2024-03-28 20:00:00,39.104
2024-03-28 21:00:00,64.37
2024-03-28 22:00:00,73.536
2024-03-28 23:00:00,77.042
2024-03-29 00:00:00,66.063
2024-03-29 01:00:00,38.681
2024-03-29 02:00:00,33.517
2024-03-29 03:00:00,12.393
2024-03-29 04:00:00,15.853
2024-03-29 05:00:00,21.084
2024-03-29 06:00:00,27.082
2024-03-29 07:00:00,31.772
2024-03-29 08:00:00,36.049
2024-03-29 09:00:00,29.465
2024-03-29 10:00:00,45.405
2024-03-29 11:00:00,53.174
2024-03-29 12:00:00,40.552
2024-03-29 13:00:00,39.801
2024-03-29 14:00:00,41.91
2024-03-29 15:00:00,37.986
2024-03-29 16:00:00,31.955
2024-03-29 17:00:00,36.028
2024-03-29 18:00:00,48.054
2024-03-29 19:00:00,57.577
2024-03-29 20:00:00,76.04
2024-03-29 21:00:00,77.282
2024-03-29 22:00:00,77.334
2024-03-29 23:00:00,77.331
2024-03-30 00:00:00,77.308
2024-03-30 01:00:00,77.33
2024-03-30 02:00:00,77.274
2024-03-30 03:00:00,77.317
2024-03-30 04:00:00,77.023
2024-03-30 05:00:00,76.71
2024-03-30 06:00:00,76.364
2024-03-30 07:00:00,76.373
2024-03-30 08:00:00,74.018
2024-03-30 09:00:00,57.25
2024-03-30 10:00:00,50.123
2024-03-30 11:00:00,42.507
2024-03-30 12:00:00,37.204
2024-03-30 13:00:00,57.957
2024-03-30 14:00:00,56.68
2024-03-30 15:00:00,54.198
2024-03-30 16:00:00,37.71
2024-03-30 17:00:00,50.875
2024-03-30 18:00:00,42.222
2024-03-30 19:00:00,38.724
2024-03-30 20:00:00,34.774
2024-03-30 21:00:00,28.188
2024-03-30 22:00:00,30.397
2024-03-30 23:00:00,28.18
2024-03-31 00:00:00,45.341
2024-03-31 01:00:00,31.9
2024-03-31 02:00:00,25.15
2024-03-31 03:00:00,13.937
2024-03-31 04:00:00,8.747
2024-03-31 05:00:00,1.36
2024-03-31 08:00:00,0.554
2024-03-31 09:00:00,2.309
2024-03-31 10:00:00,3.256
2024-03-31 11:00:00,1.248
2024-03-31 12:00:00,0.069
2024-03-31 19:00:00,1.306
2024-03-31 20:00:00,4.082
2024-03-31 21:00:00,7.739
2024-03-31 22:00:00,17.828
2024-03-31 23:00:00,34.411
2024-04-01 00:00:00,46.63
2024-04-01 01:00:00,56.131
2024-04-01 02:00:00,65.706
2024-04-01 03:00:00,71.929
2024-04-01 04:00:00,73.578
2024-04-01 05:00:00,72.986
2024-04-01 06:00:00,73.398
2024-04-01 07:00:00,62.417
2024-04-01 08:00:00,22.043
2024-04-01 09:00:00,14.137
2024-04-01 10:00:00,19.291
2024-04-01 11:00:00,20.976
2024-04-01 12:00:00,11.319
2024-04-01 13:00:00,12.747
2024-04-01 14:00:00,10.46
2024-04-01 15:00:00,10.882
2024-04-01 16:00:00,10.43
2024-04-01 17:00:00,12.759
2024-04-01 18:00:00,9.244
2024-04-01 19:00:00,8.203
2024-04-01 20:00:00,4.072
2024-04-01 21:00:00,7.021
2024-04-01 22:00:00,12.702
2024-04-01 23:00:00,16.383
2024-04-02 00:00:00,26.886
2024-04-02 01:00:00,40.326
2024-04-02 02:00:00,37.981
2024-04-02 03:00:00,41.017
2024-04-02 04:00:00,47.255
2024-04-02 05:00:00,33.14
2024-04-02 06:00:00,20.961
2024-04-02 07:00:00,22.419
2024-04-02 08:00:00,21.009
2024-04-02 09:00:00,17.885
2024-04-02 10:00:00,12.159
2024-04-02 11:00:00,11.974
2024-04-02 12:00:00,12.928
2024-04-02 13:00:00,15.085
2024-04-02 14:00:00,11.081
2024-04-02 15:00:00,9.009
2024-04-02 16:00:00,7.704
2024-04-02 17:00:00,3.723
2024-04-02 18:00:00,0.224
2024-04-02 21:00:00,0.797
2024-04-02 22:00:00,7.634
2024-04-02 23:00:00,29.95
2024-04-03 00:00:00,44.686
2024-04-03 01:00:00,50.662
2024-04-03 02:00:00,56.11
2024-04-03 03:00:00,38.475
2024-04-03 04:00:00,60.58
2024-04-03 05:00:00,72.668
2024-04-03 06:00:00,72.251
2024-04-03 07:00:00,51.668
2024-04-03 08:00:00,18.952
2024-04-03 09:00:00,17.405
2024-04-03 10:00:00,24.184
2024-04-03 11:00:00,6.777
2024-04-03 12:00:00,10.644
2024-04-03 13:00:00,0.991
2024-04-03 14:00:00,11.563
2024-04-03 15:00:00,45.248
2024-04-03 16:00:00,42.955
2024-04-03 17:00:00,25.783
2024-04-03 18:00:00,11.828
2024-04-03 19:00:00,36.413
2024-04-03 20:00:00,59.284
2024-04-03 21:00:00,52.316
2024-04-03 22:00:00,41.533
2024-04-03 23:00:00,32.724
2024-04-04 00:00:00,43.543
2024-04-04 01:00:00,63.06
2024-04-04 02:00:00,64.638
2024-04-04 03:00:00,64.286
2024-04-04 04:00:00,66.302
2024-04-04 05:00:00,44.628
2024-04-04 06:00:00,34.564
2024-04-04 07:00:00,25.646
2024-04-04 08:00:00,8.413
2024-04-04 09:00:00,19.972
2024-04-04 10:00:00,25.062
2024-04-04 11:00:00,37.594
2024-04-04 12:00:00,52.978
2024-04-04 13:00:00,55.013
2024-04-04 14:00:00,60.388
2024-04-04 15:00:00,64.48
2024-04-04 16:00:00,64.405
2024-04-04 17:00:00,63.302
2024-04-04 18:00:00,60.298
2024-04-04 19:00:00,59.716
2024-04-04 20:00:00,61.144
2024-04-04 21:00:00,66.103
2024-04-04 22:00:00,65.581
2024-04-04 23:00:00,60.635
2024-04-05 00:00:00,59.232
2024-04-05 01:00:00,45.478
2024-04-05 02:00:00,39.271
2024-04-05 03:00:00,29.307
2024-04-05 04:00:00,14.21
2024-04-05 05:00:00,10.033
2024-04-05 06:00:00,6.417
2024-04-05 07:00:00,5.181
2024-04-05 08:00:00,0.714
2024-04-05 09:00:00,0.115
2024-04-05 10:00:00,0.901
2024-04-05 11:00:00,3.128
2024-04-05 12:00:00,6.376
2024-04-05 13:00:00,3.817
2024-04-05 14:00:00,4.902
2024-04-05 15:00:00,14.635
2024-04-05 16:00:00,26.194
2024-04-05 17:00:00,27.023
2024-04-05 18:00:00,26.484
2024-04-05 19:00:00,23.657
2024-04-05 20:00:00,31.97
2024-04-05 21:00:00,16.102
2024-04-05 22:00:00,31.077
2024-04-05 23:00:00,21.71
2024-04-06 00:00:00,13.944
2024-04-06 01:00:00,9.047
2024-04-06 02:00:00,3.175
2024-04-06 03:00:00,0.677
2024-04-06 11:00:00,0.635
2024-04-06 12:00:00,1.315
2024-04-06 13:00:00,2.433
2024-04-06 14:00:00,4.664
2024-04-06 15:00:00,8.507
2024-04-06 16:00:00,1.364
2024-04-06 17:00:00,0.433
2024-04-06 18:00:00,1.91
2024-04-06 19:00:00,5.884
2024-04-06 20:00:00,13.483
2024-04-06 21:00:00,7.354
2024-04-06 22:00:00,7.773
2024-04-06 23:00:00,8.437
2024-04-07 00:00:00,9.662
2024-04-07 01:00:00,9.719
2024-04-07 02:00:00,4.912
2024-04-07 03:00:00,1.009
2024-04-07 04:00:00,0.005
2024-04-07 06:00:00,0.062
2024-04-07 07:00:00,0.046
2024-04-07 10:00:00,0.096
2024-04-07 11:00:00,0.304
2024-04-07 12:00:00,0.153
2024-04-07 13:00:00,0.144
2024-04-07 14:00:00,0.075
2024-04-07 15:00:00,0.077
2024-04-07 16:00:00,0.161
2024-04-07 17:00:00,0.048
2024-04-07 18:00:00,0.366
2024-04-07 19:00:00,1.309
2024-04-07 20:00:00,0.09
2024-04-07 21:00:00,0.002
2024-04-07 22:00:00,0.12
2024-04-07 23:00:00,0.4
2024-04-08 00:00:00,1.633
2024-04-08 01:00:00,2.987
2024-04-08 02:00:00,5.437
2024-04-08 03:00:00,6.705
2024-04-08 04:00:00,6.839
2024-04-08 05:00:00,7.563
2024-04-08 06:00:00,11.872
2024-04-08 07:00:00,10.709
2024-04-08 08:00:00,1.891
2024-04-08 09:00:00,1.499
2024-04-08 10:00:00,3.876
2024-04-08 11:00:00,10.847
2024-04-08 12:00:00,17.388
2024-04-08 13:00:00,20.981
2024-04-08 14:00:00,23.335
2024-04-08 15:00:00,25.656
2024-04-08 16:00:00,20.754
2024-04-08 17:00:00,14.001
2024-04-08 18:00:00,20.173
2024-04-08 19:00:00,36.358
2024-04-08 20:00:00,45.025
2024-04-08 21:00:00,56.578
2024-04-08 22:00:00,55.915
2024-04-08 23:00:00,51.922
2024-04-09 00:00:00,55.425
2024-04-09 01:00:00,53.421
2024-04-09 02:00:00,50.09
2024-04-09 03:00:00,34.062
2024-04-09 04:00:00,15.197
2024-04-09 05:00:00,10.668
2024-04-09 06:00:00,11.47
2024-04-09 07:00:00,8.122
2024-04-09 08:00:00,6.067
2024-04-09 09:00:00,8.719
2024-04-09 10:00:00,23.344
2024-04-09 11:00:00,37.837
2024-04-09 12:00:00,35.185
2024-04-09 13:00:00,33.623
2024-04-09 14:00:00,34.324
2024-04-09 15:00:00,29.826
2024-04-09 16:00:00,29.035
2024-04-09 17:00:00,31.162
2024-04-09 18:00:00,31.361
2024-04-09 19:00:00,52.737
2024-04-09 20:00:00,66.193
2024-04-09 21:00:00,58.645
2024-04-09 22:00:00,50.888
2024-04-09 23:00:00,52.248
2024-04-10 00:00:00,54.473
2024-04-10 01:00:00,58.519
2024-04-10 02:00:00,66.702
2024-04-10 03:00:00,55.53
2024-04-10 04:00:00,38.463
2024-04-10 05:00:00,32.247
2024-04-10 06:00:00,45.806
